,StudyID,ParticipantID,TestID,TrialID,Training,isDesigner,GreekLatin,First,Second,Composite pair,Congruent pair,Same,Response,Correct,Correct (normalized),ET,RT,RT (normalized),Date
0,Main,0,0,1,Letter designer,True,,d_BC,d_AD,True,True,False,Sure different,1,3.141592653589793,800.0,7397.0,8.908829791587868,2022-06-28 12:51:46
1,Main,0,0,2,Letter designer,True,,u_AA,u_DD,False,True,False,Sure different,1,3.141592653589793,800.0,3650.0,8.202482446576537,2022-06-28 12:51:46
2,Main,0,0,3,Letter designer,True,,d_AA,d_DD,False,True,False,Sure different,1,3.141592653589793,800.0,3404.0,8.132706489693264,2022-06-28 12:51:46
3,Main,0,0,4,Letter designer,True,,d_AA,d_AA,False,True,True,Probably same,1,3.141592653589793,725.0,5921.0,8.686260632531775,2022-06-28 12:51:46
4,Main,0,0,5,Letter designer,True,,i_AA,i_DD,False,True,False,Sure different,1,3.141592653589793,650.0,3438.0,8.142645185942795,2022-06-28 12:51:46
5,Main,0,0,6,Letter designer,True,,d_AD,d_BC,True,True,False,Sure different,1,3.141592653589793,575.0,3137.0,8.051022208190679,2022-06-28 12:51:46
6,Main,0,0,7,Letter designer,True,,i_AD,i_BD,True,False,False,Probably same,0,0.0,500.0,4291.0,8.364275084991524,2022-06-28 12:51:46
7,Main,0,0,8,Letter designer,True,,d_AD,d_BD,True,False,False,Sure different,1,3.141592653589793,425.0,2896.0,7.971085753505607,2022-06-28 12:51:46
8,Main,0,0,9,Letter designer,True,,u_AB,u_AD,True,False,True,Sure same,1,3.141592653589793,350.0,4333.0,8.374015421739909,2022-06-28 12:51:46
9,Main,0,0,10,Letter designer,True,,d_AB,d_AD,True,False,True,Probably same,1,3.141592653589793,275.0,4479.0,8.4071550862073,2022-06-28 12:51:46
10,Main,0,0,11,Letter designer,True,,u_BC,u_AD,True,True,False,Sure different,1,3.141592653589793,200.0,2855.0,7.956827122090111,2022-06-28 12:51:46
11,Main,0,0,12,Letter designer,True,,u_AA,u_AA,False,True,True,Probably same,1,3.141592653589793,200.0,3928.0,8.275885669474356,2022-06-28 12:51:46
12,Main,0,0,13,Letter designer,True,,i_AD,i_BC,True,True,False,Probably different,1,3.141592653589793,275.0,7629.0,8.93971205409023,2022-06-28 12:51:46
13,Main,0,0,14,Letter designer,True,,i_AB,i_AD,True,False,True,Probably same,1,3.141592653589793,350.0,4692.0,8.453614209773367,2022-06-28 12:51:46
14,Main,0,0,15,Letter designer,True,,u_AD,u_AD,True,True,True,Sure different,0,0.0,425.0,3120.0,8.045588280803528,2022-06-28 12:51:46
15,Main,0,0,16,Letter designer,True,,u_DD,u_AA,False,True,False,Sure same,0,0.0,500.0,10450.0,9.254357257392957,2022-06-28 12:51:46
16,Main,0,0,17,Letter designer,True,,d_AD,d_AD,True,True,True,Probably same,1,3.141592653589793,575.0,4449.0,8.400434630806041,2022-06-28 12:51:46
17,Main,0,0,18,Letter designer,True,,i_AA,i_AA,False,True,True,Probably same,1,3.141592653589793,650.0,3782.0,8.238008249218403,2022-06-28 12:51:46
18,Main,0,1,1,Letter designer,True,,n_DD,n_AA,False,True,False,Sure different,1,3.141592653589793,266.7,5497.0,8.61195776786066,2022-06-28 12:51:46
19,Main,0,1,2,Letter designer,True,,a_AD,a_AB,True,False,True,Sure same,1,3.141592653589793,266.7,3611.0,8.191740021277457,2022-06-28 12:51:46
20,Main,0,1,3,Letter designer,True,,c_AD,c_AD,True,True,True,Probably same,1,3.141592653589793,266.7,2960.0,7.992944547318106,2022-06-28 12:51:46
21,Main,0,1,4,Letter designer,True,,r_AD,r_BD,True,False,False,Sure different,1,3.141592653589793,266.7,3224.0,8.07837810362652,2022-06-28 12:51:46
22,Main,0,1,5,Letter designer,True,,e_AD,e_AD,True,True,True,Probably same,1,3.141592653589793,266.7,3705.0,8.217438537730187,2022-06-28 12:51:46
23,Main,0,1,6,Letter designer,True,,j_AB,j_AD,True,False,True,Probably same,1,3.141592653589793,266.7,6587.0,8.792853288640693,2022-06-28 12:51:46
24,Main,0,1,7,Letter designer,True,,r_AD,r_AD,True,True,True,Probably same,1,3.141592653589793,266.7,2952.0,7.990238185720363,2022-06-28 12:51:46
25,Main,0,1,8,Letter designer,True,,j_AD,j_AD,True,True,True,Probably same,1,3.141592653589793,266.7,2893.0,7.970049304976135,2022-06-28 12:51:46
26,Main,0,1,9,Letter designer,True,,q_AA,q_DD,False,True,False,Sure different,1,3.141592653589793,266.7,3108.0,8.041734711487537,2022-06-28 12:51:46
27,Main,0,1,10,Letter designer,True,,b_BC,b_AD,True,True,False,Sure different,1,3.141592653589793,266.7,2614.0,7.868636894184167,2022-06-28 12:51:46
28,Main,0,1,11,Letter designer,True,,n_AD,n_BD,True,False,False,Sure different,1,3.141592653589793,266.7,2544.0,7.841492924460013,2022-06-28 12:51:46
29,Main,0,1,12,Letter designer,True,,c_AA,c_AA,False,True,True,Probably same,1,3.141592653589793,266.7,3121.0,8.045908742270779,2022-06-28 12:51:46
30,Main,0,1,13,Letter designer,True,,q_AB,q_AD,True,False,True,Probably same,1,3.141592653589793,266.7,3076.0,8.031385330625534,2022-06-28 12:51:46
31,Main,0,1,14,Letter designer,True,,e_BD,e_AD,True,False,False,Probably same,0,0.0,266.7,3573.0,8.181160858023409,2022-06-28 12:51:46
32,Main,0,1,15,Letter designer,True,,c_AD,c_BC,True,True,False,Sure different,1,3.141592653589793,266.7,3464.0,8.150179269682326,2022-06-28 12:51:46
33,Main,0,1,16,Letter designer,True,,e_AB,e_AD,True,False,True,Probably same,1,3.141592653589793,266.7,13894.0,9.539212371252827,2022-06-28 12:51:46
34,Main,0,1,17,Letter designer,True,,z_DD,z_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2627.0,7.87359778968554,2022-06-28 12:51:46
35,Main,0,1,18,Letter designer,True,,e_BC,e_AD,True,True,False,Probably same,0,0.0,266.7,3628.0,8.196436811235028,2022-06-28 12:51:46
36,Main,0,1,19,Letter designer,True,,r_AA,r_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2692.0,7.898039690764619,2022-06-28 12:51:46
37,Main,0,1,20,Letter designer,True,,n_AA,n_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2324.0,7.751045117971802,2022-06-28 12:51:46
38,Main,0,1,21,Letter designer,True,,h_AD,h_AD,True,True,True,Probably same,1,3.141592653589793,266.7,2417.0,7.790282380703483,2022-06-28 12:51:46
39,Main,0,1,22,Letter designer,True,,c_AD,c_BD,True,False,False,Probably different,1,3.141592653589793,266.7,3187.0,8.066835314417336,2022-06-28 12:51:46
40,Main,0,1,23,Letter designer,True,,b_AD,b_AD,True,True,True,Probably different,0,0.0,266.7,2394.0,7.780720886117918,2022-06-28 12:51:46
41,Main,0,1,24,Letter designer,True,,b_AA,b_AA,False,True,True,Probably same,1,3.141592653589793,266.7,3323.0,8.108623268354595,2022-06-28 12:51:46
42,Main,0,1,25,Letter designer,True,,p_BC,p_AD,True,True,False,Probably different,1,3.141592653589793,266.7,5288.0,8.573195381531523,2022-06-28 12:51:46
43,Main,0,1,26,Letter designer,True,,r_AB,r_AD,True,False,True,Probably same,1,3.141592653589793,266.7,3232.0,8.080856419640986,2022-06-28 12:51:46
44,Main,0,1,27,Letter designer,True,,q_AA,q_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2827.0,7.946971357693591,2022-06-28 12:51:46
45,Main,0,1,28,Letter designer,True,,h_AD,h_BD,True,False,False,Sure different,1,3.141592653589793,266.7,3311.0,8.105005537547246,2022-06-28 12:51:46
46,Main,0,1,29,Letter designer,True,,b_DD,b_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2342.0,7.758760544157663,2022-06-28 12:51:46
47,Main,0,1,30,Letter designer,True,,c_AB,c_AD,True,False,True,Probably same,1,3.141592653589793,266.7,4671.0,8.449128460502108,2022-06-28 12:51:46
48,Main,0,1,31,Letter designer,True,,j_AD,j_BD,True,False,False,Sure different,1,3.141592653589793,266.7,2769.0,7.926241523170962,2022-06-28 12:51:46
49,Main,0,1,32,Letter designer,True,,z_AA,z_AA,False,True,True,Probably same,1,3.141592653589793,266.7,3197.0,8.069968149059841,2022-06-28 12:51:46
50,Main,0,1,33,Letter designer,True,,n_AB,n_AD,True,False,True,Probably same,1,3.141592653589793,266.7,2675.0,7.891704659330107,2022-06-28 12:51:46
51,Main,0,1,34,Letter designer,True,,h_DD,h_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2738.0,7.914983005848394,2022-06-28 12:51:46
52,Main,0,1,35,Letter designer,True,,j_AA,j_DD,False,True,False,Sure different,1,3.141592653589793,266.7,2391.0,7.779466967458324,2022-06-28 12:51:46
53,Main,0,1,36,Letter designer,True,,j_BC,j_AD,True,True,False,Sure different,1,3.141592653589793,266.7,2392.0,7.779885115070522,2022-06-28 12:51:46
54,Main,0,1,37,Letter designer,True,,j_AA,j_AA,False,True,True,Probably same,1,3.141592653589793,266.7,3461.0,8.149312843635345,2022-06-28 12:51:46
55,Main,0,1,38,Letter designer,True,,r_AD,r_BC,True,True,False,Sure different,1,3.141592653589793,266.7,3005.0,8.008032846969307,2022-06-28 12:51:46
56,Main,0,1,39,Letter designer,True,,t_BD,t_AD,True,False,False,Probably same,0,0.0,266.7,2967.0,7.995306620290822,2022-06-28 12:51:46
57,Main,0,1,40,Letter designer,True,,p_DD,p_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2429.0,7.795234929002173,2022-06-28 12:51:46
58,Main,0,1,41,Letter designer,True,,z_AD,z_BD,True,False,False,Sure different,1,3.141592653589793,266.7,2787.0,7.932721027481948,2022-06-28 12:51:46
59,Main,0,1,42,Letter designer,True,,p_AA,p_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2958.0,7.992268643270745,2022-06-28 12:51:46
60,Main,0,1,43,Letter designer,True,,b_BD,b_AD,True,False,False,Sure different,1,3.141592653589793,266.7,2547.0,7.842671474979457,2022-06-28 12:51:46
61,Main,0,1,44,Letter designer,True,,r_DD,r_AA,False,True,False,Sure different,1,3.141592653589793,266.7,3024.0,8.014335737299424,2022-06-28 12:51:46
62,Main,0,1,45,Letter designer,True,,q_BD,q_AD,True,False,False,Probably same,0,0.0,266.7,2967.0,7.995306620290822,2022-06-28 12:51:46
63,Main,0,1,46,Letter designer,True,,e_DD,e_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2850.0,7.955074273262696,2022-06-28 12:51:46
64,Main,0,1,47,Letter designer,True,,t_BC,t_AD,True,True,False,Probably same,0,0.0,266.7,2766.0,7.925157512224703,2022-06-28 12:51:46
65,Main,0,1,48,Letter designer,True,,q_AD,q_AD,True,True,True,Probably same,1,3.141592653589793,266.7,2601.0,7.8636512654486515,2022-06-28 12:51:46
66,Main,0,1,49,Letter designer,True,,a_BD,a_AD,True,False,False,Probably same,0,0.0,266.7,2545.0,7.841885928984623,2022-06-28 12:51:46
67,Main,0,1,50,Letter designer,True,,b_AB,b_AD,True,False,True,Probably different,0,0.0,266.7,3154.0,8.056426767522984,2022-06-28 12:51:46
68,Main,0,1,51,Letter designer,True,,z_AD,z_AB,True,False,True,Probably same,1,3.141592653589793,266.7,3400.0,8.131530710604252,2022-06-28 12:51:46
69,Main,0,1,52,Letter designer,True,,p_AB,p_AD,True,False,True,Probably same,1,3.141592653589793,266.7,2596.0,7.86172707782398,2022-06-28 12:51:46
70,Main,0,1,53,Letter designer,True,,z_AD,z_AD,True,True,True,Sure same,1,3.141592653589793,266.7,3304.0,8.102889134640868,2022-06-28 12:51:46
71,Main,0,1,54,Letter designer,True,,p_BD,p_AD,True,False,False,Sure different,1,3.141592653589793,266.7,2654.0,7.8838232148921525,2022-06-28 12:51:46
72,Main,0,1,55,Letter designer,True,,n_AD,n_AD,True,True,True,Sure different,0,0.0,266.7,2791.0,7.934155233536322,2022-06-28 12:51:46
73,Main,0,1,56,Letter designer,True,,a_AD,a_AD,True,True,True,Sure same,1,3.141592653589793,266.7,3255.0,8.08794755464267,2022-06-28 12:51:46
74,Main,0,1,57,Letter designer,True,,t_AA,t_AA,False,True,True,Probably same,1,3.141592653589793,266.7,3162.0,8.058960017769417,2022-06-28 12:51:46
75,Main,0,1,58,Letter designer,True,,c_AA,c_DD,False,True,False,Sure different,1,3.141592653589793,266.7,2684.0,7.895063498091573,2022-06-28 12:51:46
76,Main,0,1,59,Letter designer,True,,t_AD,t_AD,True,True,True,Sure different,0,0.0,266.7,2659.0,7.88570539124302,2022-06-28 12:51:46
77,Main,0,1,60,Letter designer,True,,t_DD,t_AA,False,True,False,Sure different,1,3.141592653589793,266.7,2440.0,7.799753318287247,2022-06-28 12:51:46
78,Main,0,1,61,Letter designer,True,,p_AD,p_AD,True,True,True,Sure same,1,3.141592653589793,266.7,3322.0,8.10832229017324,2022-06-28 12:51:46
79,Main,0,1,62,Letter designer,True,,a_AA,a_DD,False,True,False,Sure different,1,3.141592653589793,266.7,2695.0,7.899153483343097,2022-06-28 12:51:46
80,Main,0,1,63,Letter designer,True,,a_AA,a_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2892.0,7.969703583278656,2022-06-28 12:51:46
81,Main,0,1,64,Letter designer,True,,t_AD,t_AB,True,False,True,Probably same,1,3.141592653589793,266.7,2508.0,7.827240901752812,2022-06-28 12:51:46
82,Main,0,1,65,Letter designer,True,,h_AD,h_AB,True,False,True,Probably same,1,3.141592653589793,266.7,2895.0,7.970740390007095,2022-06-28 12:51:46
83,Main,0,1,66,Letter designer,True,,z_AD,z_BC,True,True,False,Sure different,1,3.141592653589793,266.7,2555.0,7.845807502637805,2022-06-28 12:51:46
84,Main,0,1,67,Letter designer,True,,q_BC,q_AD,True,True,False,Probably same,0,0.0,266.7,3166.0,8.060224240440958,2022-06-28 12:51:46
85,Main,0,1,68,Letter designer,True,,h_AA,h_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2983.0,8.000684784514748,2022-06-28 12:51:46
86,Main,0,1,69,Letter designer,True,,h_BC,h_AD,True,True,False,Probably different,1,3.141592653589793,266.7,3459.0,8.148734808937169,2022-06-28 12:51:46
87,Main,0,1,70,Letter designer,True,,n_BC,n_AD,True,True,False,Sure different,1,3.141592653589793,266.7,3008.0,8.00903068506973,2022-06-28 12:51:46
88,Main,0,1,71,Letter designer,True,,a_AD,a_BC,True,True,False,Probably same,0,0.0,266.7,3742.0,8.227375506834035,2022-06-28 12:51:46
89,Main,0,1,72,Letter designer,True,,e_AA,e_AA,False,True,True,Probably same,1,3.141592653589793,266.7,2424.0,7.793174347189205,2022-06-28 12:51:46
90,Main,0,0,19,Letter designer,True,,u_BD,u_AD,True,False,False,Sure different,1,3.141592653589793,725.0,3790.0,8.240121298076472,2022-06-28 12:51:46
91,Main,0,0,20,Letter designer,True,,i_AD,i_AD,True,True,True,Probably same,1,3.141592653589793,800.0,4667.0,8.448271745949816,2022-06-28 12:51:46
92,Main,1,0,1,Other designer,True,,d_BC,d_AD,True,True,False,Sure different,1,3.141592653589793,800.0,13100.0,9.480367509189243,2022-06-27 14:52:05
93,Main,1,0,2,Other designer,True,,u_AA,u_DD,False,True,False,Sure same,0,0.0,800.0,15284.0,9.63456180856679,2022-06-27 14:52:05
94,Main,1,0,3,Other designer,True,,d_DD,d_AA,False,True,False,Sure same,0,0.0,800.0,4671.0,8.449128460502108,2022-06-27 14:52:05
95,Main,1,0,4,Other designer,True,,d_AA,d_AA,False,True,True,Sure same,1,3.141592653589793,725.0,3649.0,8.202208436436448,2022-06-27 14:52:05
96,Main,1,0,5,Other designer,True,,i_DD,i_AA,False,True,False,Sure different,1,3.141592653589793,650.0,3529.0,8.16876982367527,2022-06-27 14:52:05
97,Main,1,0,6,Other designer,True,,d_AD,d_BC,True,True,False,Sure same,0,0.0,575.0,3267.0,8.09162741160107,2022-06-27 14:52:05
98,Main,1,0,7,Other designer,True,,i_BD,i_AD,True,False,False,Sure different,1,3.141592653589793,500.0,3517.0,8.165363632473982,2022-06-27 14:52:05
99,Main,1,0,8,Other designer,True,,d_BD,d_AD,True,False,False,Sure same,0,0.0,425.0,3083.0,8.03365842788615,2022-06-27 14:52:05
100,Main,1,0,9,Other designer,True,,u_AB,u_AD,True,False,True,Sure same,1,3.141592653589793,350.0,2854.0,7.956476798036782,2022-06-27 14:52:05
101,Main,1,0,10,Other designer,True,,d_AB,d_AD,True,False,True,Sure different,0,0.0,275.0,7380.0,8.906528917594517,2022-06-27 14:52:05
102,Main,1,0,11,Other designer,True,,u_AD,u_BC,True,True,False,Sure different,1,3.141592653589793,200.0,3083.0,8.03365842788615,2022-06-27 14:52:05
103,Main,1,0,12,Other designer,True,,u_AA,u_AA,False,True,True,Sure different,0,0.0,200.0,2866.0,7.960672608388117,2022-06-27 14:52:05
104,Main,1,0,13,Other designer,True,,i_BC,i_AD,True,True,False,Sure different,1,3.141592653589793,275.0,4171.0,8.335911094196945,2022-06-27 14:52:05
105,Main,1,0,14,Other designer,True,,i_AB,i_AD,True,False,True,Sure same,1,3.141592653589793,350.0,3097.0,8.038189179973203,2022-06-27 14:52:05
106,Main,1,0,15,Other designer,True,,u_AD,u_AD,True,True,True,Sure same,1,3.141592653589793,425.0,2933.0,7.983781068977451,2022-06-27 14:52:05
107,Main,1,0,16,Other designer,True,,u_DD,u_AA,False,True,False,Sure different,1,3.141592653589793,500.0,2867.0,7.96102146588337,2022-06-27 14:52:05
108,Main,1,0,17,Other designer,True,,d_AD,d_AD,True,True,True,Sure same,1,3.141592653589793,575.0,3116.0,8.044305406990638,2022-06-27 14:52:05
109,Main,1,0,18,Other designer,True,,i_AA,i_AA,False,True,True,Sure same,1,3.141592653589793,650.0,4051.0,8.30671904320269,2022-06-27 14:52:05
110,Main,1,1,1,Other designer,True,,h_AD,h_AD,True,True,True,Sure same,1,3.141592653589793,344.4,5360.0,8.586719254064848,2022-06-27 14:52:05
111,Main,1,1,2,Other designer,True,,h_AA,h_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2865.0,7.9603236291488395,2022-06-27 14:52:05
112,Main,1,1,3,Other designer,True,,c_AA,c_AA,False,True,True,Sure different,0,0.0,344.4,3883.0,8.264363329731667,2022-06-27 14:52:05
113,Main,1,1,4,Other designer,True,,n_AB,n_AD,True,False,True,Sure same,1,3.141592653589793,344.4,3151.0,8.055475141757274,2022-06-27 14:52:05
114,Main,1,1,5,Other designer,True,,q_AA,q_AA,False,True,True,Sure different,0,0.0,344.4,4288.0,8.363575702750637,2022-06-27 14:52:05
115,Main,1,1,6,Other designer,True,,h_DD,h_AA,False,True,False,Sure different,1,3.141592653589793,344.4,2979.0,7.999342952713282,2022-06-27 14:52:05
116,Main,1,1,7,Other designer,True,,e_AD,e_BC,True,True,False,Sure different,1,3.141592653589793,344.4,5187.0,8.553910774351401,2022-06-27 14:52:05
117,Main,1,1,8,Other designer,True,,n_AA,n_DD,False,True,False,Sure different,1,3.141592653589793,344.4,2879.0,7.965198290612176,2022-06-27 14:52:05
118,Main,1,1,9,Other designer,True,,t_AD,t_AB,True,False,True,Sure different,0,0.0,344.4,3252.0,8.087025470667701,2022-06-27 14:52:05
119,Main,1,1,10,Other designer,True,,z_AD,z_AD,True,True,True,Sure different,0,0.0,344.4,3098.0,8.038512020976814,2022-06-27 14:52:05
120,Main,1,1,11,Other designer,True,,b_AD,b_AD,True,True,True,Sure same,1,3.141592653589793,344.4,2968.0,7.995643604287271,2022-06-27 14:52:05
121,Main,1,1,12,Other designer,True,,j_BD,j_AD,True,False,False,Sure same,0,0.0,344.4,3071.0,8.029758520440822,2022-06-27 14:52:05
122,Main,1,1,13,Other designer,True,,r_AD,r_AB,True,False,True,Sure different,0,0.0,344.4,3029.0,8.015987811027237,2022-06-27 14:52:05
123,Main,1,1,14,Other designer,True,,z_AD,z_AB,True,False,True,Sure different,0,0.0,344.4,3134.0,8.050065422915965,2022-06-27 14:52:05
124,Main,1,1,15,Other designer,True,,h_AB,h_AD,True,False,True,Sure same,1,3.141592653589793,344.4,2902.0,7.973155433444133,2022-06-27 14:52:05
125,Main,1,1,16,Other designer,True,,a_AB,a_AD,True,False,True,Sure different,0,0.0,344.4,3000.0,8.006367567650246,2022-06-27 14:52:05
126,Main,1,1,17,Other designer,True,,c_AD,c_BC,True,True,False,Sure different,1,3.141592653589793,344.4,3248.0,8.085794701281568,2022-06-27 14:52:05
127,Main,1,1,18,Other designer,True,,q_AD,q_AD,True,True,True,Sure same,1,3.141592653589793,344.4,3083.0,8.03365842788615,2022-06-27 14:52:05
128,Main,1,1,19,Other designer,True,,r_AD,r_BD,True,False,False,Sure same,0,0.0,344.4,3087.0,8.034955024502159,2022-06-27 14:52:05
129,Main,1,1,20,Other designer,True,,p_AD,p_AD,True,True,True,Sure same,1,3.141592653589793,344.4,2997.0,8.005367067316664,2022-06-27 14:52:05
130,Main,1,1,21,Other designer,True,,z_BD,z_AD,True,False,False,Sure same,0,0.0,344.4,2951.0,7.989899374942939,2022-06-27 14:52:05
131,Main,1,1,22,Other designer,True,,j_AA,j_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2867.0,7.96102146588337,2022-06-27 14:52:05
132,Main,1,1,23,Other designer,True,,r_DD,r_AA,False,True,False,Sure different,1,3.141592653589793,344.4,2785.0,7.932003152361385,2022-06-27 14:52:05
133,Main,1,1,24,Other designer,True,,j_AD,j_BC,True,True,False,Sure different,1,3.141592653589793,344.4,3264.0,8.090708716083997,2022-06-27 14:52:05
134,Main,1,1,25,Other designer,True,,a_AA,a_DD,False,True,False,Sure different,1,3.141592653589793,344.4,3133.0,8.049746290952191,2022-06-27 14:52:05
135,Main,1,1,26,Other designer,True,,t_AA,t_DD,False,True,False,Sure different,1,3.141592653589793,344.4,3050.0,8.022896869601457,2022-06-27 14:52:05
136,Main,1,1,27,Other designer,True,,r_AD,r_BC,True,True,False,Sure same,0,0.0,344.4,3370.0,8.122668023346407,2022-06-27 14:52:05
137,Main,1,1,28,Other designer,True,,b_BD,b_AD,True,False,False,Sure same,0,0.0,344.4,3081.0,8.033009498596668,2022-06-27 14:52:05
138,Main,1,1,29,Other designer,True,,b_AD,b_AB,True,False,True,Sure same,1,3.141592653589793,344.4,2782.0,7.930925372483388,2022-06-27 14:52:05
139,Main,1,1,30,Other designer,True,,p_AA,p_DD,False,True,False,Sure different,1,3.141592653589793,344.4,2869.0,7.9617188159813645,2022-06-27 14:52:05
140,Main,1,1,31,Other designer,True,,e_AD,e_AB,True,False,True,Sure different,0,0.0,344.4,2835.0,7.949797216161852,2022-06-27 14:52:05
141,Main,1,1,32,Other designer,True,,t_AD,t_AD,True,True,True,Sure same,1,3.141592653589793,344.4,3065.0,8.027802848370312,2022-06-27 14:52:05
142,Main,1,1,33,Other designer,True,,n_BD,n_AD,True,False,False,Sure same,0,0.0,344.4,3799.0,8.242493153187626,2022-06-27 14:52:05
143,Main,1,1,34,Other designer,True,,b_DD,b_AA,False,True,False,Sure different,1,3.141592653589793,344.4,3384.0,8.126813720726114,2022-06-27 14:52:05
144,Main,1,1,35,Other designer,True,,q_AA,q_DD,False,True,False,Sure different,1,3.141592653589793,344.4,3253.0,8.087332926473351,2022-06-27 14:52:05
145,Main,1,1,36,Other designer,True,,r_AA,r_AA,False,True,True,Sure different,0,0.0,344.4,3147.0,8.054204897064407,2022-06-27 14:52:05
146,Main,1,1,37,Other designer,True,,r_AD,r_AD,True,True,True,Sure same,1,3.141592653589793,344.4,3217.0,8.076204527239026,2022-06-27 14:52:05
147,Main,1,1,38,Other designer,True,,q_AD,q_BC,True,True,False,Sure same,0,0.0,344.4,3050.0,8.022896869601457,2022-06-27 14:52:05
148,Main,1,1,39,Other designer,True,,e_AD,e_BD,True,False,False,Sure same,0,0.0,344.4,2909.0,7.975564658495202,2022-06-27 14:52:05
149,Main,1,1,40,Other designer,True,,q_BD,q_AD,True,False,False,Sure same,0,0.0,344.4,2859.0,7.958227192322312,2022-06-27 14:52:05
150,Main,1,1,41,Other designer,True,,a_AD,a_BD,True,False,False,Sure different,1,3.141592653589793,344.4,2799.0,7.937017489515454,2022-06-27 14:52:05
151,Main,1,1,42,Other designer,True,,z_AA,z_AA,False,True,True,Sure different,0,0.0,344.4,3085.0,8.034306936339489,2022-06-27 14:52:05
152,Main,1,1,43,Other designer,True,,t_AA,t_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2952.0,7.990238185720363,2022-06-27 14:52:05
153,Main,1,1,44,Other designer,True,,b_AA,b_AA,False,True,True,Sure same,1,3.141592653589793,344.4,3364.0,8.120886021092838,2022-06-27 14:52:05
154,Main,1,1,45,Other designer,True,,h_AD,h_BC,True,True,False,Sure same,0,0.0,344.4,2755.0,7.9211727215870145,2022-06-27 14:52:05
155,Main,1,1,46,Other designer,True,,n_AD,n_BC,True,True,False,Sure same,0,0.0,344.4,3029.0,8.015987811027237,2022-06-27 14:52:05
156,Main,1,1,47,Other designer,True,,c_AD,c_AD,True,True,True,Sure same,1,3.141592653589793,344.4,2720.0,7.908387159290043,2022-06-27 14:52:05
157,Main,1,1,48,Other designer,True,,a_AA,a_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2697.0,7.89989532313973,2022-06-27 14:52:05
158,Main,1,1,49,Other designer,True,,q_AD,q_AB,True,False,True,Sure different,0,0.0,344.4,3100.0,8.039157390473237,2022-06-27 14:52:05
159,Main,1,1,50,Other designer,True,,c_BD,c_AD,True,False,False,Sure same,0,0.0,344.4,2967.0,7.995306620290822,2022-06-27 14:52:05
160,Main,1,1,51,Other designer,True,,j_AD,j_AD,True,True,True,Sure same,1,3.141592653589793,344.4,3871.0,8.261268150577648,2022-06-27 14:52:05
161,Main,1,1,52,Other designer,True,,t_AD,t_BC,True,True,False,Sure same,0,0.0,344.4,2779.0,7.929846429742503,2022-06-27 14:52:05
162,Main,1,1,53,Other designer,True,,t_AD,t_BD,True,False,False,Sure same,0,0.0,344.4,4100.0,8.318742252692399,2022-06-27 14:52:05
163,Main,1,1,54,Other designer,True,,p_AA,p_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2800.0,7.937374696163295,2022-06-27 14:52:05
164,Main,1,1,55,Other designer,True,,b_AD,b_BC,True,True,False,Sure same,0,0.0,344.4,2754.0,7.9208096792886,2022-06-27 14:52:05
165,Main,1,1,56,Other designer,True,,c_AA,c_DD,False,True,False,Sure different,1,3.141592653589793,344.4,2734.0,7.913521017283895,2022-06-27 14:52:05
166,Main,1,1,57,Other designer,True,,a_BC,a_AD,True,True,False,Sure same,0,0.0,344.4,3379.0,8.12533508671429,2022-06-27 14:52:05
167,Main,1,1,58,Other designer,True,,j_DD,j_AA,False,True,False,Sure different,1,3.141592653589793,344.4,2849.0,7.954723334497908,2022-06-27 14:52:05
168,Main,1,1,59,Other designer,True,,e_AD,e_AD,True,True,True,Sure different,0,0.0,344.4,2921.0,7.979681302387741,2022-06-27 14:52:05
169,Main,1,1,60,Other designer,True,,e_AA,e_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2831.0,7.9483852851118995,2022-06-27 14:52:05
170,Main,1,1,61,Other designer,True,,p_AD,p_BD,True,False,False,Sure same,0,0.0,344.4,2867.0,7.96102146588337,2022-06-27 14:52:05
171,Main,1,1,62,Other designer,True,,z_AD,z_BC,True,True,False,Sure same,0,0.0,344.4,3317.0,8.106816038947052,2022-06-27 14:52:05
172,Main,1,1,63,Other designer,True,,n_AA,n_AA,False,True,True,Sure same,1,3.141592653589793,344.4,2853.0,7.9561263512135,2022-06-27 14:52:05
173,Main,1,1,64,Other designer,True,,e_AA,e_DD,False,True,False,Sure different,1,3.141592653589793,344.4,2981.0,8.000014093678072,2022-06-27 14:52:05
174,Main,1,1,65,Other designer,True,,p_BC,p_AD,True,True,False,Sure same,0,0.0,344.4,3282.0,8.096208271650037,2022-06-27 14:52:05
